Date,Home Team,Away Team,Home Score,Away Score,Result
02/08/2024,Washington Nationals,Milwaukee Brewers,3,8,Milwaukee Brewers
02/08/2024,New York Yankees,Toronto Blue Jays,5,8,Toronto Blue Jays
02/08/2024,Cleveland Guardians,Baltimore Orioles,8,4,Cleveland Guardians
02/08/2024,Cincinnati Reds,San Francisco Giants,0,3,San Francisco Giants
02/08/2024,Atlanta Braves,Miami Marlins,5,3,Atlanta Braves
02/08/2024,Texas Rangers,Boston Red Sox,6,11,Boston Red Sox
02/08/2024,Houston Astros,Tampa Bay Rays,3,2,Houston Astros
02/08/2024,Minnesota Twins,Chicago White Sox,10,2,Minnesota Twins
02/08/2024,Los Angeles Angels,New York Mets,1,5,New York Mets
02/08/2024,Oakland Athletics,Los Angeles Dodgers,6,5,Oakland Athletics
02/08/2024,San Diego Padres,Colorado Rockies,2,5,Colorado Rockies
02/08/2024,Seattle Mariners,Philadelphia Phillies,10,2,Seattle Mariners
03/08/2024,New York Yankees,Toronto Blue Jays,8,3,New York Yankees
03/08/2024,Chicago Cubs,St. Louis Cardinals,4,5,St. Louis Cardinals
03/08/2024,Washington Nationals,Milwaukee Brewers,6,4,Washington Nationals
03/08/2024,Detroit Tigers,Kansas City Royals,6,5,Detroit Tigers
03/08/2024,Pittsburgh Pirates,Arizona Diamondbacks,4,2,Pittsburgh Pirates
03/08/2024,Texas Rangers,Boston Red Sox,7,4,Texas Rangers
03/08/2024,Minnesota Twins,Chicago White Sox,6,2,Minnesota Twins
03/08/2024,Cleveland Guardians,Baltimore Orioles,4,7,Baltimore Orioles
03/08/2024,Cincinnati Reds,San Francisco Giants,6,4,Cincinnati Reds
03/08/2024,Houston Astros,Tampa Bay Rays,1,6,Tampa Bay Rays
03/08/2024,Atlanta Braves,Miami Marlins,3,4,Miami Marlins
03/08/2024,San Diego Padres,Colorado Rockies,3,2,San Diego Padres
03/08/2024,Oakland Athletics,Los Angeles Dodgers,0,10,Los Angeles Dodgers
03/08/2024,Los Angeles Angels,New York Mets,5,4,Los Angeles Angels
03/08/2024,Seattle Mariners,Philadelphia Phillies,6,5,Seattle Mariners
04/08/2024,Cincinnati Reds,San Francisco Giants,2,8,San Francisco Giants
04/08/2024,Pittsburgh Pirates,Arizona Diamondbacks,5,6,Arizona Diamondbacks
04/08/2024,Atlanta Braves,Miami Marlins,0,7,Miami Marlins
04/08/2024,New York Yankees,Toronto Blue Jays,4,3,New York Yankees
04/08/2024,Washington Nationals,Milwaukee Brewers,4,3,Washington Nationals
04/08/2024,Cleveland Guardians,Baltimore Orioles,5,9,Baltimore Orioles
04/08/2024,Detroit Tigers,Kansas City Royals,2,3,Kansas City Royals
04/08/2024,Houston Astros,Tampa Bay Rays,0,1,Tampa Bay Rays
04/08/2024,Minnesota Twins,Chicago White Sox,13,7,Minnesota Twins
04/08/2024,Texas Rangers,Boston Red Sox,2,7,Boston Red Sox
04/08/2024,Los Angeles Angels,New York Mets,3,2,Los Angeles Angels
04/08/2024,Oakland Athletics,Los Angeles Dodgers,2,3,Los Angeles Dodgers
04/08/2024,San Diego Padres,Colorado Rockies,10,2,San Diego Padres
04/08/2024,Seattle Mariners,Philadelphia Phillies,0,6,Philadelphia Phillies
04/08/2024,Chicago Cubs,St. Louis Cardinals,6,2,Chicago Cubs
05/08/2024,St. Louis Cardinals,New York Mets,0,6,New York Mets
05/08/2024,Cleveland Guardians,Arizona Diamondbacks,6,7,Arizona Diamondbacks
05/08/2024,Miami Marlins,Cincinnati Reds,3,10,Cincinnati Reds
05/08/2024,Washington Nationals,San Francisco Giants,1,4,San Francisco Giants
05/08/2024,Texas Rangers,Houston Astros,4,3,Texas Rangers
05/08/2024,Chicago Cubs,Minnesota Twins,0,3,Minnesota Twins
05/08/2024,Kansas City Royals,Boston Red Sox,5,9,Boston Red Sox
05/08/2024,Oakland Athletics,Chicago White Sox,5,1,Oakland Athletics
05/08/2024,Los Angeles Dodgers,Philadelphia Phillies,5,3,Los Angeles Dodgers
06/08/2024,Pittsburgh Pirates,San Diego Padres,0,6,San Diego Padres
06/08/2024,Miami Marlins,Cincinnati Reds,2,8,Cincinnati Reds
06/08/2024,Washington Nationals,San Francisco Giants,11,5,Washington Nationals
06/08/2024,Toronto Blue Jays,Baltimore Orioles,5,2,Toronto Blue Jays
06/08/2024,Atlanta Braves,Milwaukee Brewers,0,10,Milwaukee Brewers
06/08/2024,St. Louis Cardinals,Tampa Bay Rays,4,3,St. Louis Cardinals
06/08/2024,Texas Rangers,Houston Astros,2,4,Houston Astros
06/08/2024,Chicago Cubs,Minnesota Twins,7,3,Chicago Cubs
06/08/2024,Kansas City Royals,Boston Red Sox,5,6,Boston Red Sox
06/08/2024,Colorado Rockies,New York Mets,6,3,Colorado Rockies
06/08/2024,Seattle Mariners,Detroit Tigers,2,4,Detroit Tigers
06/08/2024,Oakland Athletics,Chicago White Sox,1,5,Chicago White Sox
06/08/2024,Los Angeles Dodgers,Philadelphia Phillies,2,6,Philadelphia Phillies
07/08/2024,Cleveland Guardians,Arizona Diamondbacks,3,7,Arizona Diamondbacks
07/08/2024,Cleveland Guardians,Arizona Diamondbacks,3,5,Arizona Diamondbacks
07/08/2024,Chicago Cubs,Minnesota Twins,8,2,Chicago Cubs
07/08/2024,Texas Rangers,Houston Astros,4,6,Houston Astros
07/08/2024,Oakland Athletics,Chicago White Sox,3,2,Oakland Athletics
07/08/2024,New York Yankees,Los Angeles Angels,5,2,New York Yankees
07/08/2024,New York Yankees,Los Angeles Angels,2,8,Los Angeles Angels
07/08/2024,Pittsburgh Pirates,San Diego Padres,8,9,San Diego Padres
07/08/2024,Miami Marlins,Cincinnati Reds,6,4,Miami Marlins
07/08/2024,Washington Nationals,San Francisco Giants,4,7,San Francisco Giants
07/08/2024,Toronto Blue Jays,Baltimore Orioles,3,7,Baltimore Orioles
07/08/2024,Atlanta Braves,Milwaukee Brewers,5,8,Milwaukee Brewers
07/08/2024,St. Louis Cardinals,Tampa Bay Rays,5,2,St. Louis Cardinals
07/08/2024,Kansas City Royals,Boston Red Sox,8,4,Kansas City Royals
07/08/2024,Colorado Rockies,New York Mets,3,5,New York Mets
07/08/2024,Seattle Mariners,Detroit Tigers,2,6,Detroit Tigers
07/08/2024,Los Angeles Dodgers,Philadelphia Phillies,4,9,Philadelphia Phillies
08/08/2024,Washington Nationals,San Francisco Giants,5,9,San Francisco Giants
08/08/2024,Atlanta Braves,Milwaukee Brewers,7,16,Milwaukee Brewers
08/08/2024,Pittsburgh Pirates,San Diego Padres,6,7,San Diego Padres
08/08/2024,Colorado Rockies,New York Mets,1,9,New York Mets
08/08/2024,Miami Marlins,Cincinnati Reds,4,10,Cincinnati Reds
08/08/2024,New York Yankees,Los Angeles Angels,4,9,Los Angeles Angels
08/08/2024,Toronto Blue Jays,Baltimore Orioles,7,6,Toronto Blue Jays
08/08/2024,St. Louis Cardinals,Tampa Bay Rays,4,6,Tampa Bay Rays
08/08/2024,Seattle Mariners,Detroit Tigers,4,3,Seattle Mariners
08/08/2024,Arizona Diamondbacks,Philadelphia Phillies,4,6,Philadelphia Phillies
09/08/2024,Minnesota Twins,Cleveland Guardians,4,2,Minnesota Twins
09/08/2024,Washington Nationals,Los Angeles Angels,3,2,Washington Nationals
09/08/2024,Tampa Bay Rays,Baltimore Orioles,1,4,Baltimore Orioles
09/08/2024,Toronto Blue Jays,Oakland Athletics,3,1,Toronto Blue Jays
09/08/2024,Boston Red Sox,Houston Astros,4,8,Houston Astros
09/08/2024,Miami Marlins,San Diego Padres,2,6,San Diego Padres
09/08/2024,Kansas City Royals,St. Louis Cardinals,5,8,St. Louis Cardinals
09/08/2024,Minnesota Twins,Cleveland Guardians,6,3,Minnesota Twins
09/08/2024,Chicago White Sox,Chicago Cubs,6,7,Chicago Cubs
09/08/2024,Milwaukee Brewers,Cincinnati Reds,8,3,Milwaukee Brewers
09/08/2024,Colorado Rockies,Atlanta Braves,6,5,Colorado Rockies
09/08/2024,Arizona Diamondbacks,Philadelphia Phillies,3,2,Arizona Diamondbacks
09/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,9,5,Los Angeles Dodgers
09/08/2024,Seattle Mariners,New York Mets,6,0,Seattle Mariners
09/08/2024,San Francisco Giants,Detroit Tigers,3,2,San Francisco Giants
10/08/2024,New York Yankees,Texas Rangers,8,0,New York Yankees
10/08/2024,New York Yankees,Texas Rangers,4,9,Texas Rangers
10/08/2024,Toronto Blue Jays,Oakland Athletics,0,1,Oakland Athletics
10/08/2024,San Francisco Giants,Detroit Tigers,3,1,San Francisco Giants
10/08/2024,Boston Red Sox,Houston Astros,4,5,Houston Astros
10/08/2024,Miami Marlins,San Diego Padres,8,9,San Diego Padres
10/08/2024,Washington Nationals,Los Angeles Angels,5,4,Washington Nationals
10/08/2024,Kansas City Royals,St. Louis Cardinals,8,3,Kansas City Royals
10/08/2024,Minnesota Twins,Cleveland Guardians,1,2,Cleveland Guardians
10/08/2024,Milwaukee Brewers,Cincinnati Reds,1,0,Milwaukee Brewers
10/08/2024,Tampa Bay Rays,Baltimore Orioles,5,7,Baltimore Orioles
10/08/2024,Chicago White Sox,Chicago Cubs,1,3,Chicago Cubs
10/08/2024,Arizona Diamondbacks,Philadelphia Phillies,11,1,Arizona Diamondbacks
10/08/2024,Colorado Rockies,Atlanta Braves,8,11,Atlanta Braves
10/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,4,1,Los Angeles Dodgers
10/08/2024,Seattle Mariners,New York Mets,4,0,Seattle Mariners
11/08/2024,Washington Nationals,Los Angeles Angels,4,6,Los Angeles Angels
11/08/2024,Boston Red Sox,Houston Astros,2,10,Houston Astros
11/08/2024,New York Yankees,Texas Rangers,8,7,New York Yankees
11/08/2024,Toronto Blue Jays,Oakland Athletics,4,8,Oakland Athletics
11/08/2024,Tampa Bay Rays,Baltimore Orioles,2,1,Tampa Bay Rays
11/08/2024,Miami Marlins,San Diego Padres,7,6,Miami Marlins
11/08/2024,Minnesota Twins,Cleveland Guardians,3,5,Cleveland Guardians
11/08/2024,Milwaukee Brewers,Cincinnati Reds,3,4,Cincinnati Reds
11/08/2024,Colorado Rockies,Atlanta Braves,9,8,Colorado Rockies
11/08/2024,San Francisco Giants,Detroit Tigers,4,5,Detroit Tigers
11/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,6,5,Los Angeles Dodgers
11/08/2024,Arizona Diamondbacks,Philadelphia Phillies,12,5,Arizona Diamondbacks
11/08/2024,Seattle Mariners,New York Mets,12,1,Seattle Mariners
12/08/2024,Cleveland Guardians,Chicago Cubs,9,8,Cleveland Guardians
12/08/2024,Cincinnati Reds,St. Louis Cardinals,6,1,Cincinnati Reds
12/08/2024,Tampa Bay Rays,Houston Astros,1,6,Houston Astros
12/08/2024,Boston Red Sox,Texas Rangers,5,4,Boston Red Sox
12/08/2024,Minnesota Twins,Kansas City Royals,8,3,Minnesota Twins
12/08/2024,Chicago White Sox,New York Yankees,12,2,Chicago White Sox
12/08/2024,Milwaukee Brewers,Los Angeles Dodgers,2,5,Los Angeles Dodgers
12/08/2024,Los Angeles Angels,Toronto Blue Jays,2,4,Toronto Blue Jays
12/08/2024,Arizona Diamondbacks,Colorado Rockies,5,4,Arizona Diamondbacks
12/08/2024,San Diego Padres,Pittsburgh Pirates,2,1,San Diego Padres
12/08/2024,San Francisco Giants,Atlanta Braves,0,1,Atlanta Braves
13/08/2024,Baltimore Orioles,Washington Nationals,3,9,Washington Nationals
13/08/2024,Cleveland Guardians,Chicago Cubs,2,1,Cleveland Guardians
13/08/2024,Detroit Tigers,Seattle Mariners,15,1,Detroit Tigers
13/08/2024,Cincinnati Reds,St. Louis Cardinals,4,1,Cincinnati Reds
13/08/2024,Philadelphia Phillies,Miami Marlins,0,5,Miami Marlins
13/08/2024,Tampa Bay Rays,Houston Astros,2,3,Houston Astros
13/08/2024,New York Mets,Oakland Athletics,4,9,Oakland Athletics
13/08/2024,Boston Red Sox,Texas Rangers,9,4,Boston Red Sox
13/08/2024,Minnesota Twins,Kansas City Royals,13,3,Minnesota Twins
13/08/2024,Chicago White Sox,New York Yankees,1,4,New York Yankees
13/08/2024,Milwaukee Brewers,Los Angeles Dodgers,2,7,Los Angeles Dodgers
13/08/2024,Los Angeles Angels,Toronto Blue Jays,1,6,Toronto Blue Jays
13/08/2024,Arizona Diamondbacks,Colorado Rockies,4,3,Arizona Diamondbacks
13/08/2024,San Diego Padres,Pittsburgh Pirates,3,0,San Diego Padres
13/08/2024,San Francisco Giants,Atlanta Braves,3,4,Atlanta Braves
14/08/2024,Minnesota Twins,Kansas City Royals,1,4,Kansas City Royals
14/08/2024,Arizona Diamondbacks,Colorado Rockies,11,4,Arizona Diamondbacks
14/08/2024,San Diego Padres,Pittsburgh Pirates,8,2,San Diego Padres
14/08/2024,Boston Red Sox,Texas Rangers,7,9,Texas Rangers
14/08/2024,Baltimore Orioles,Washington Nationals,4,1,Baltimore Orioles
14/08/2024,Cleveland Guardians,Chicago Cubs,6,1,Cleveland Guardians
14/08/2024,Detroit Tigers,Seattle Mariners,3,2,Detroit Tigers
14/08/2024,Cincinnati Reds,St. Louis Cardinals,9,2,Cincinnati Reds
14/08/2024,Philadelphia Phillies,Miami Marlins,9,5,Philadelphia Phillies
14/08/2024,Tampa Bay Rays,Houston Astros,1,2,Houston Astros
14/08/2024,New York Mets,Oakland Athletics,9,1,New York Mets
14/08/2024,Chicago White Sox,New York Yankees,2,10,New York Yankees
14/08/2024,Milwaukee Brewers,Los Angeles Dodgers,5,4,Milwaukee Brewers
14/08/2024,Los Angeles Angels,Toronto Blue Jays,2,9,Toronto Blue Jays
14/08/2024,San Francisco Giants,Atlanta Braves,2,13,Atlanta Braves
15/08/2024,New York Mets,Oakland Athletics,6,7,Oakland Athletics
15/08/2024,Detroit Tigers,Seattle Mariners,2,1,Detroit Tigers
15/08/2024,Milwaukee Brewers,Los Angeles Dodgers,6,4,Milwaukee Brewers
15/08/2024,San Francisco Giants,Atlanta Braves,6,0,San Francisco Giants
15/08/2024,Baltimore Orioles,Boston Red Sox,5,1,Baltimore Orioles
15/08/2024,Philadelphia Phillies,Washington Nationals,13,3,Philadelphia Phillies
15/08/2024,Texas Rangers,Minnesota Twins,2,3,Minnesota Twins
16/08/2024,Chicago Cubs,Toronto Blue Jays,6,5,Chicago Cubs
16/08/2024,Cincinnati Reds,Kansas City Royals,1,7,Kansas City Royals
16/08/2024,Pittsburgh Pirates,Seattle Mariners,5,3,Pittsburgh Pirates
16/08/2024,Philadelphia Phillies,Washington Nationals,3,2,Philadelphia Phillies
16/08/2024,Detroit Tigers,New York Yankees,0,3,New York Yankees
16/08/2024,Tampa Bay Rays,Arizona Diamondbacks,5,4,Tampa Bay Rays
16/08/2024,Baltimore Orioles,Boston Red Sox,10,12,Boston Red Sox
16/08/2024,New York Mets,Miami Marlins,7,3,New York Mets
16/08/2024,Texas Rangers,Minnesota Twins,3,4,Minnesota Twins
16/08/2024,Houston Astros,Chicago White Sox,4,5,Chicago White Sox
16/08/2024,Milwaukee Brewers,Cleveland Guardians,5,3,Milwaukee Brewers
16/08/2024,St. Louis Cardinals,Los Angeles Dodgers,6,7,Los Angeles Dodgers
16/08/2024,Colorado Rockies,San Diego Padres,7,3,Colorado Rockies
16/08/2024,Los Angeles Angels,Atlanta Braves,3,2,Los Angeles Angels
17/08/2024,Pittsburgh Pirates,Seattle Mariners,7,2,Pittsburgh Pirates
17/08/2024,Detroit Tigers,New York Yankees,4,0,Detroit Tigers
17/08/2024,Chicago Cubs,Toronto Blue Jays,3,2,Chicago Cubs
17/08/2024,Tampa Bay Rays,Arizona Diamondbacks,6,1,Tampa Bay Rays
17/08/2024,New York Mets,Miami Marlins,4,0,New York Mets
17/08/2024,Philadelphia Phillies,Washington Nationals,5,1,Philadelphia Phillies
17/08/2024,Cincinnati Reds,Kansas City Royals,1,13,Kansas City Royals
17/08/2024,Baltimore Orioles,Boston Red Sox,1,5,Boston Red Sox
17/08/2024,Texas Rangers,Minnesota Twins,2,5,Minnesota Twins
17/08/2024,Oakland Athletics,San Francisco Giants,2,0,Oakland Athletics
17/08/2024,Houston Astros,Chicago White Sox,6,1,Houston Astros
17/08/2024,St. Louis Cardinals,Los Angeles Dodgers,5,2,St. Louis Cardinals
17/08/2024,Milwaukee Brewers,Cleveland Guardians,2,1,Milwaukee Brewers
17/08/2024,Colorado Rockies,San Diego Padres,3,8,San Diego Padres
17/08/2024,Los Angeles Angels,Atlanta Braves,3,11,Atlanta Braves
18/08/2024,New York Mets,Miami Marlins,2,3,Miami Marlins
18/08/2024,Baltimore Orioles,Boston Red Sox,4,2,Baltimore Orioles
18/08/2024,Pittsburgh Pirates,Seattle Mariners,3,10,Seattle Mariners
18/08/2024,Philadelphia Phillies,Washington Nationals,4,6,Washington Nationals
18/08/2024,Cincinnati Reds,Kansas City Royals,1,8,Kansas City Royals
18/08/2024,Tampa Bay Rays,Arizona Diamondbacks,8,7,Tampa Bay Rays
18/08/2024,Houston Astros,Chicago White Sox,2,0,Houston Astros
18/08/2024,Milwaukee Brewers,Cleveland Guardians,2,0,Milwaukee Brewers
18/08/2024,St. Louis Cardinals,Los Angeles Dodgers,1,2,Los Angeles Dodgers
18/08/2024,Chicago Cubs,Toronto Blue Jays,0,1,Toronto Blue Jays
18/08/2024,Texas Rangers,Minnesota Twins,6,5,Texas Rangers
18/08/2024,Colorado Rockies,San Diego Padres,3,2,Colorado Rockies
18/08/2024,Oakland Athletics,San Francisco Giants,2,4,San Francisco Giants
18/08/2024,Los Angeles Angels,Atlanta Braves,1,3,Atlanta Braves
18/08/2024,Detroit Tigers,New York Yankees,3,2,Detroit Tigers
19/08/2024,Miami Marlins,Arizona Diamondbacks,6,9,Arizona Diamondbacks
19/08/2024,Toronto Blue Jays,Cincinnati Reds,3,6,Cincinnati Reds
19/08/2024,New York Mets,Baltimore Orioles,4,3,New York Mets
19/08/2024,Texas Rangers,Pittsburgh Pirates,4,3,Texas Rangers
19/08/2024,Houston Astros,Boston Red Sox,5,4,Houston Astros
19/08/2024,Kansas City Royals,Los Angeles Angels,5,3,Kansas City Royals
19/08/2024,Oakland Athletics,Tampa Bay Rays,3,0,Oakland Athletics
19/08/2024,San Diego Padres,Minnesota Twins,5,3,San Diego Padres
19/08/2024,San Francisco Giants,Chicago White Sox,5,3,San Francisco Giants
19/08/2024,Los Angeles Dodgers,Seattle Mariners,3,0,Los Angeles Dodgers
20/08/2024,Miami Marlins,Arizona Diamondbacks,1,3,Arizona Diamondbacks
20/08/2024,Washington Nationals,Colorado Rockies,1,3,Colorado Rockies
20/08/2024,New York Yankees,Cleveland Guardians,5,9,Cleveland Guardians
20/08/2024,Toronto Blue Jays,Cincinnati Reds,10,3,Toronto Blue Jays
20/08/2024,New York Mets,Baltimore Orioles,5,9,Baltimore Orioles
20/08/2024,Atlanta Braves,Philadelphia Phillies,3,1,Atlanta Braves
20/08/2024,St. Louis Cardinals,Milwaukee Brewers,2,3,Milwaukee Brewers
20/08/2024,Chicago Cubs,Detroit Tigers,3,1,Chicago Cubs
20/08/2024,Texas Rangers,Pittsburgh Pirates,0,4,Pittsburgh Pirates
20/08/2024,Houston Astros,Boston Red Sox,5,6,Boston Red Sox
20/08/2024,Kansas City Royals,Los Angeles Angels,5,9,Los Angeles Angels
20/08/2024,Oakland Athletics,Tampa Bay Rays,0,1,Tampa Bay Rays
20/08/2024,San Diego Padres,Minnesota Twins,7,5,San Diego Padres
20/08/2024,San Francisco Giants,Chicago White Sox,4,1,San Francisco Giants
20/08/2024,Los Angeles Dodgers,Seattle Mariners,6,3,Los Angeles Dodgers
21/08/2024,New York Mets,Baltimore Orioles,4,3,New York Mets
21/08/2024,Houston Astros,Boston Red Sox,1,4,Boston Red Sox
21/08/2024,Texas Rangers,Pittsburgh Pirates,1,0,Texas Rangers
21/08/2024,San Francisco Giants,Chicago White Sox,2,6,Chicago White Sox
21/08/2024,San Diego Padres,Minnesota Twins,4,11,Minnesota Twins
21/08/2024,Miami Marlins,Arizona Diamondbacks,8,10,Arizona Diamondbacks
21/08/2024,Washington Nationals,Colorado Rockies,6,1,Washington Nationals
21/08/2024,New York Yankees,Cleveland Guardians,8,1,New York Yankees
21/08/2024,Toronto Blue Jays,Cincinnati Reds,7,11,Cincinnati Reds
21/08/2024,Atlanta Braves,Philadelphia Phillies,2,3,Philadelphia Phillies
21/08/2024,St. Louis Cardinals,Milwaukee Brewers,10,6,St. Louis Cardinals
21/08/2024,Chicago Cubs,Detroit Tigers,2,8,Detroit Tigers
21/08/2024,Kansas City Royals,Los Angeles Angels,3,0,Kansas City Royals
21/08/2024,Oakland Athletics,Tampa Bay Rays,2,4,Tampa Bay Rays
21/08/2024,Los Angeles Dodgers,Seattle Mariners,8,4,Los Angeles Dodgers
22/08/2024,Washington Nationals,Colorado Rockies,8,3,Washington Nationals
22/08/2024,New York Yankees,Cleveland Guardians,6,0,New York Yankees
22/08/2024,St. Louis Cardinals,Milwaukee Brewers,3,0,St. Louis Cardinals
22/08/2024,Chicago Cubs,Detroit Tigers,10,2,Chicago Cubs
22/08/2024,Oakland Athletics,Tampa Bay Rays,3,1,Oakland Athletics
22/08/2024,Pittsburgh Pirates,Cincinnati Reds,7,0,Pittsburgh Pirates
22/08/2024,Toronto Blue Jays,Los Angeles Angels,5,3,Toronto Blue Jays
22/08/2024,Baltimore Orioles,Houston Astros,0,6,Houston Astros
22/08/2024,Atlanta Braves,Philadelphia Phillies,3,2,Atlanta Braves
22/08/2024,San Diego Padres,New York Mets,3,8,New York Mets
23/08/2024,Pittsburgh Pirates,Cincinnati Reds,6,5,Pittsburgh Pirates
23/08/2024,Baltimore Orioles,Houston Astros,7,5,Baltimore Orioles
23/08/2024,New York Yankees,Colorado Rockies,3,0,New York Yankees
23/08/2024,Toronto Blue Jays,Los Angeles Angels,5,4,Toronto Blue Jays
23/08/2024,Boston Red Sox,Arizona Diamondbacks,2,12,Arizona Diamondbacks
23/08/2024,Cleveland Guardians,Texas Rangers,3,5,Texas Rangers
23/08/2024,Miami Marlins,Chicago Cubs,3,6,Chicago Cubs
23/08/2024,Atlanta Braves,Washington Nationals,3,2,Atlanta Braves
23/08/2024,Minnesota Twins,St. Louis Cardinals,1,6,St. Louis Cardinals
23/08/2024,Kansas City Royals,Philadelphia Phillies,7,4,Kansas City Royals
23/08/2024,Chicago White Sox,Detroit Tigers,2,5,Detroit Tigers
23/08/2024,San Diego Padres,New York Mets,7,0,San Diego Padres
23/08/2024,Oakland Athletics,Milwaukee Brewers,3,11,Milwaukee Brewers
23/08/2024,Seattle Mariners,San Francisco Giants,6,5,Seattle Mariners
23/08/2024,Los Angeles Dodgers,Tampa Bay Rays,7,3,Los Angeles Dodgers
24/08/2024,New York Yankees,Colorado Rockies,2,9,Colorado Rockies
24/08/2024,Toronto Blue Jays,Los Angeles Angels,3,1,Toronto Blue Jays
24/08/2024,Baltimore Orioles,Houston Astros,3,2,Baltimore Orioles
24/08/2024,Oakland Athletics,Milwaukee Brewers,5,9,Milwaukee Brewers
24/08/2024,Boston Red Sox,Arizona Diamondbacks,1,4,Arizona Diamondbacks
24/08/2024,Seattle Mariners,San Francisco Giants,3,4,San Francisco Giants
24/08/2024,Miami Marlins,Chicago Cubs,2,14,Chicago Cubs
24/08/2024,Pittsburgh Pirates,Cincinnati Reds,2,10,Cincinnati Reds
24/08/2024,Cleveland Guardians,Texas Rangers,13,5,Cleveland Guardians
24/08/2024,Minnesota Twins,St. Louis Cardinals,6,0,Minnesota Twins
24/08/2024,Kansas City Royals,Philadelphia Phillies,2,11,Philadelphia Phillies
24/08/2024,Chicago White Sox,Detroit Tigers,4,13,Detroit Tigers
24/08/2024,Atlanta Braves,Washington Nationals,4,2,Atlanta Braves
24/08/2024,San Diego Padres,New York Mets,1,7,New York Mets
24/08/2024,Los Angeles Dodgers,Tampa Bay Rays,8,9,Tampa Bay Rays
25/08/2024,Atlanta Braves,Washington Nationals,1,5,Washington Nationals
25/08/2024,Boston Red Sox,Arizona Diamondbacks,5,7,Arizona Diamondbacks
25/08/2024,Pittsburgh Pirates,Cincinnati Reds,4,3,Pittsburgh Pirates
25/08/2024,New York Yankees,Colorado Rockies,10,3,New York Yankees
25/08/2024,Toronto Blue Jays,Los Angeles Angels,8,2,Toronto Blue Jays
25/08/2024,Cleveland Guardians,Texas Rangers,4,2,Cleveland Guardians
